Employee ID,Name,Base Salary,HRA,Bonus,Deductions,Income Tax
1558,Benjamin Patterson,105283.76,21056.75,3110.36,3625.89,12582.5
1559,Alicia Jones,84797.75,16959.55,9345.83,2614.91,10848.82
1560,Gabriela Smith,103742.76,20748.55,7895.83,1691.86,13069.53
1561,Hannah Hull,30143.91,6028.78,2278.89,4213.38,3423.82
1562,Kathryn Collins,60967.06,12193.41,8523.23,1641.33,8004.24
1563,Susan Arnold,105144.24,21028.85,8894.99,1968.92,13309.92
1564,Deborah Ross,37256.76,7451.35,5766.81,3736.25,4673.87
1565,Scott Sampson DDS,80265.28,16053.06,5576.64,1769.57,10012.54
1566,Amy Ellis,89653.27,17930.65,6771.5,3319.35,11103.61
1567,Jay Howard,106813.89,21362.78,3490.65,1652.65,13001.47
1568,Tina Peters,80125.6,16025.12,9100.48,2712.43,10253.88
1569,Robin Stewart,82381.56,16476.31,2529.39,4052.58,9733.47
1570,Lauren Jones,81656.16,16331.23,4321.28,3369.88,9893.88
1571,Julia Strong,108556.73,21711.35,9093.44,2538.63,13682.29
1572,Michael Smith,36349.1,7269.82,5053.82,4369.39,4430.34
1573,David Peterson,32081.52,6416.3,9946.78,3436.28,4500.83
1574,Brianna Poole,56978.59,11395.72,6529.14,3576.96,7132.65
1575,Brandon Hoffman,67763.92,13552.78,4633.73,3512.28,8243.82
1576,Robert Calderon,39558.16,7911.63,6513.4,4700.12,4928.31
1577,Joe Burns,92540.17,18508.03,2229.04,3252.52,11002.47
1578,Bradley Huffman,51465.54,10293.11,5648.47,3391.78,6401.53
1579,Kelly Cox,37788.59,7557.72,5554.66,4988.73,4591.22
1580,Karina Grimes,35938.92,7187.78,9119.33,1578.15,5066.79
1581,Jerry Li,40825.34,8165.07,6883.24,2949.26,5292.44
1582,Eric Snow,113653.81,22730.76,6991.39,1514.71,14186.13
1583,Rachel Ramos,53590.49,10718.1,5388.35,1274.91,6842.2
1584,Tammy Medina,107418.48,21483.7,2216.19,1636.77,12948.16
1585,Rebecca Perkins,91225.11,18245.02,8684.96,1482.66,11667.24
1586,Laura Ashley,82768.38,16553.68,5749.33,3820.22,10125.12
1587,Natalie Martin,95691.26,19138.25,7512.38,2257.24,12008.47
1588,Christopher Parsons,87863.02,17572.6,6338.05,4586.85,10718.68
1589,Doris Anderson,75939.22,15187.84,9084.68,4015.89,9619.58
1590,Abigail Foster,31084.79,6216.96,4972.38,3515.46,3875.87
1591,Andrea Morgan,30362.14,6072.43,6651.65,2625.06,4046.12
1592,Brandon Smith,50168.06,10033.61,2156.71,1062.96,6129.54
1593,Danny Peterson,62805.44,12561.09,8581.89,2292.64,8165.58
1594,Craig Graves,33131.9,6626.38,3351.89,1494.23,4161.59
1595,Dalton Ellis II,36671.36,7334.27,5292.96,1329.67,4796.89
1596,Michael Ho,47580.5,9516.1,9617.92,2364.82,6434.97
1597,Timothy Johnson,108961.23,21792.25,8399.97,3552.17,13560.13
1598,Louis Williams,77333.84,15466.77,9722.07,1396.07,10112.66
1599,Joanne Guerrero,48633.68,9726.74,4645.17,1274.14,6173.15
1600,Tonya Osborne,41200.68,8240.14,7300.36,1532.26,5520.89
1601,Terry Hernandez,102966.83,20593.37,3837.19,4516.67,12288.07
1602,Margaret Sanchez,76301.09,15260.22,3440.8,1761.21,9324.09
1603,Tiffany Peterson,42640.82,8528.16,4052.27,2702.1,5251.91
1604,Mrs. Deborah Herring,88735.19,17747.04,9456.78,4109.17,11182.98
1605,Cynthia Valentine,82445.57,16489.11,9094.8,4584.69,10344.48
1606,Stacy Blake,69814.39,13962.88,7420.62,3225.09,8797.28
1607,Janet Marquez,69559.51,13911.9,7752.47,4653.27,8657.06
1608,Dana Strickland,46865.52,9373.1,2718.89,4991.74,5396.58
1609,Ashley Barker,58016.04,11603.21,5238.93,2184.71,7267.35
1610,Jeffery Mckee,88375.69,17675.14,8935.24,4911.46,11007.46
1611,James Savage,104518.49,20903.7,6102.44,2089.87,12943.48
1612,Joshua Marquez,113688.76,22737.75,6802.71,2642.11,14058.71
1613,Richard White,36379.28,7275.86,7739.33,2866.47,4852.8
1614,Justin Lambert,82169.71,16433.94,5022.77,1180.84,10244.56
1615,Eric Douglas,39657.41,7931.48,7352.55,1534.08,5340.74
1616,Wanda Sanders,51988.4,10397.68,2378.85,3002.31,6176.26
1617,Jerome Jenkins,77233.72,15446.74,6975.47,3508.28,9614.77
1618,Wendy Evans,48867.49,9773.5,6714.87,4908.32,6044.75
1619,Nathaniel Kaufman,72372.99,14474.6,4991.34,2286.51,8955.24
1620,Christina Conner,47462.68,9492.54,5625.21,1511.99,6106.84
1621,Travis Lewis,35439.57,7087.91,3625.24,3266.35,4288.64
1622,Charles Holloway,67372.76,13474.55,4374.12,1577.35,8364.41
1623,Tonya White,95010.21,19002.04,8233.33,4563.55,11768.2
1624,Sierra Robinson,56784.8,11356.96,7358.24,3324.98,7217.5
1625,Christine Williams,38604.48,7720.9,7530.08,3135.5,5072.0
1626,Aaron Morales,78050.96,15610.19,3600.31,2502.91,9475.86
1627,Steven Martin,119965.71,23993.14,3757.78,1318.81,14639.78
1628,Mary Garcia,59400.86,11880.17,2595.24,2436.92,7143.94
1629,Shawn Hatfield,105153.14,21030.63,7141.97,1088.69,13223.7
1630,Sara Lee,115054.82,23010.96,5137.42,3622.17,13958.1
1631,Christopher Mccarty,85992.47,17198.49,8757.68,1327.56,11062.11
1632,Marcia Kennedy,110631.07,22126.21,3546.26,3878.3,13242.52
1633,Yesenia Johnson,82310.13,16462.03,3488.7,4176.78,9808.41
1634,Elizabeth Chavez,115648.98,23129.8,2696.93,1988.49,13948.72
1635,Gregory Griffin,66918.0,13383.6,6258.1,2817.23,8374.25
1636,Antonio Cisneros,61341.24,12268.25,7704.35,2725.36,7858.85
1637,Michele Ball,50743.85,10148.77,2543.98,1228.45,6220.82
1638,Samantha Sullivan,101815.75,20363.15,4197.38,4317.9,12205.84
1639,David Ross,69294.75,13858.95,9174.52,4709.03,8761.92
1640,Amanda Pennington,111170.99,22234.2,5935.75,4283.82,13505.71
1641,Kathleen Graves,112526.34,22505.27,7021.6,1549.31,14050.39
1642,Benjamin Adams,99884.8,19976.96,3669.16,3228.68,12030.22
1643,James Guzman,92477.81,18495.56,2262.78,1060.21,11217.59
1644,Melissa Golden,117276.04,23455.21,6631.31,3914.14,14344.84
1645,Crystal Wagner,100406.84,20081.37,5412.7,3533.96,12236.69
1646,Amber Potter,97108.13,19421.63,4428.94,1098.62,11986.01
1647,Christian Shepard,62841.4,12568.28,9953.66,1156.08,8420.73
1648,Jeremy Mullen,98617.83,19723.57,8317.61,2517.26,12414.18
1649,Kimberly Simpson,90861.24,18172.25,3428.42,3952.93,10850.9
1650,Alison Welch,95982.35,19196.47,7753.06,4833.59,11809.83
1651,Laura Taylor,95548.58,19109.72,2901.7,3812.26,11374.77
1652,Tristan Curtis,71633.53,14326.71,7985.36,2341.99,9160.36
1653,Ruben Hernandez,67944.96,13588.99,2176.75,1386.12,8232.46
1654,Diane Mills,40503.87,8100.77,6048.47,2918.59,5173.45
1655,Rachel Davis,62972.48,12594.5,9857.83,2453.67,8297.11
1656,Rachel Andrews,38287.86,7657.57,6624.58,3599.82,4897.02
1657,Dr. Candace Clark,100513.1,20102.62,9754.03,2158.97,12821.08
1658,Emily Martinez,105599.37,21119.87,6122.89,2732.44,13010.97
1659,Alexis Lopez,72605.73,14521.15,7992.24,4585.87,9053.33
1660,Austin Knight,108891.16,21778.23,3149.0,4329.99,12948.84
1661,Anthony Burns,39862.92,7972.58,5515.64,4780.3,4857.08
1662,Samuel Terry,51416.67,10283.33,2383.37,1655.1,6242.83
1663,John Hill,38265.0,7653.0,9246.55,1918.74,5324.58
1664,Mr. Michael Weeks,88313.16,17662.63,7806.88,4788.7,10899.4
1665,Amy Wilson,41486.05,8297.21,2996.61,1518.17,5126.17
1666,Holly Ward,51530.29,10306.06,4872.66,1290.38,6541.86
1667,Sherry Anderson,37625.43,7525.09,7969.68,4356.93,4876.33
1668,Lauren Robinson,101880.18,20376.04,5593.45,2622.13,12522.75
1669,Cynthia Ford,40796.54,8159.31,3644.05,4185.21,4841.47
1670,Erica Floyd,95519.82,19103.96,3066.2,4618.16,11307.18
1671,Katherine Cox,47082.87,9416.57,6622.25,1315.17,6180.65
1672,Michael Hernandez,31248.3,6249.66,5778.44,2042.3,4123.41
1673,Julie Brown,81026.72,16205.34,8163.19,2619.53,10277.57
1674,Alexander Smith,48140.13,9628.03,6882.47,2750.75,6189.99
1675,Alexa Ruiz,35320.6,7064.12,5270.08,3707.23,4394.76
1676,Kimberly Swanson,118929.86,23785.97,9236.42,2223.38,14972.89
1677,Michael Peterson,72241.97,14448.39,9938.75,2755.97,9387.31
1678,John Quinn,84436.31,16887.26,2055.41,4322.46,9905.65
1679,Laura Johnston,65718.02,13143.6,7233.43,1906.25,8418.88
1680,Gerald Barajas,37781.34,7556.27,8512.2,4211.7,4963.81
1681,Sandra Hart,41298.13,8259.63,6447.82,4297.17,5170.84
1682,Omar Webster,104419.7,20883.94,4644.78,2174.62,12777.38
1683,Melissa Cardenas,30838.87,6167.77,5313.84,4175.51,3814.5
1684,Suzanne Morrison,105668.07,21133.61,5852.09,4256.06,12839.77
1685,Sylvia Craig,116447.95,23289.59,6907.83,3565.82,14307.95
1686,Steve Austin,52751.23,10550.25,8808.72,4105.11,6800.51
1687,Jeremy Ford,117363.09,23472.62,2046.33,2107.8,14077.42
1688,Andrea Williams,95140.15,19028.03,5963.89,3738.05,11639.4
1689,Justin Hanson,36222.16,7244.43,3667.61,2531.1,4460.31
1690,Elizabeth Dillon,42074.28,8414.86,5284.67,1860.98,5391.28
1691,Denise Carpenter,81054.9,16210.98,3206.84,3868.07,9660.46
1692,Edward White,73546.89,14709.38,8658.02,3337.33,9357.7
1693,Mia Taylor,105401.5,21080.3,4354.93,3640.93,12719.58
1694,Heather Keller,46882.36,9376.47,8436.17,4705.28,5998.97
1695,Jesus Bennett,45356.92,9071.38,7446.9,4135.76,5773.94
1696,Julie Wyatt,102550.15,20510.03,3100.01,4754.8,12140.54
1697,Kayla Scott,48071.83,9614.37,5265.11,2659.34,6029.2
1698,Casey Lambert,89929.78,17985.96,2552.14,1998.09,10846.98
1699,Nicole Cameron,103787.92,20757.58,7014.89,3981.37,12757.9
1700,Erica Simmons,73246.0,14649.2,8361.24,4403.28,9185.32
1701,Cory Williams,65727.45,13145.49,3159.88,4894.1,7713.87
1702,Douglas Kelley,78964.49,15792.9,4982.99,1988.78,9775.16
1703,Amanda Carroll,97784.84,19556.97,5399.72,2369.98,12037.16
1704,Eric Frye,110426.93,22085.39,4612.83,4858.82,13226.63
1705,William Harper MD,113083.41,22616.68,5151.05,2025.29,13882.58
1706,Tina Donaldson,74112.84,14822.57,5231.49,4771.94,8939.5
1707,Curtis Ford,46866.66,9373.33,3323.19,1525.86,5803.73
1708,Steven Glover,63203.08,12640.62,7714.52,1339.76,8221.85
1709,Frank Casey,70666.62,14133.32,6885.89,3852.49,8783.33
1710,Isaac Wallace,69120.08,13824.02,2605.62,4124.88,8142.48
1711,Jonathan Hunt,55396.53,11079.31,3443.41,4651.76,6526.75
1712,Angela Wilson,57735.85,11547.17,2580.5,4406.33,6745.72
1713,James Atkinson,111583.65,22316.73,9614.92,3125.44,14038.99
1714,Gregory Berry,34179.73,6835.95,9581.77,2368.93,4822.85
1715,Karen Morris,75290.55,15058.11,2290.6,4244.66,8839.46
1716,Jessica Cline,56844.81,11368.96,8036.2,3767.59,7248.24
1717,Emily Davis,104482.95,20896.59,7728.39,2550.5,13055.74
1718,William Baldwin,107497.84,21499.57,5370.1,3611.99,13075.55
1719,Scott Brooks,78594.76,15718.95,3538.66,2483.95,9536.84
1720,Stephanie Ramirez,41699.23,8339.85,8945.83,2336.09,5664.88
1721,Gina Vaughn,81792.7,16358.54,8928.1,4816.01,10226.33
1722,Donald Henderson,110919.5,22183.9,6670.75,4661.58,13511.26
1723,Peter Watkins,35369.05,7073.81,7178.38,2767.96,4685.33
1724,Holly Woods,84270.51,16854.1,3852.12,4055.48,10092.12
1725,Jessica Baker,99217.52,19843.5,6293.52,2054.34,12330.02
1726,Julian Weaver,91520.34,18304.07,3283.61,4710.23,10839.78
1727,Cassandra Cameron,100755.42,20151.08,2648.41,2179.5,12137.54
1728,Ian Gomez,92867.32,18573.46,2016.58,2840.04,11061.73
1729,Mrs. Sarah Ingram DVM,46437.14,9287.43,3981.77,3821.43,5588.49
1730,Cassie Carpenter,98480.47,19696.09,5750.63,4254.87,11967.23
1731,Phyllis Jordan,56035.26,11207.05,9627.42,1402.86,7546.69
1732,Victoria Rivera,77725.91,15545.18,9365.98,4719.36,9791.77
1733,Michelle Tran,68037.36,13607.47,5873.59,3201.98,8431.64
1734,Kathy Chapman,103562.52,20712.5,8265.06,4574.86,12796.52
1735,Jennifer Smith,106511.82,21302.36,6798.84,2700.1,13191.29
1736,Steven Greer,39007.8,7801.56,7080.2,4660.56,4922.9
1737,Angela Sandoval,93572.02,18714.4,4438.5,3206.16,11351.88
1738,Kyle Tran,108915.87,21783.17,6182.77,3195.61,13368.62
1739,Margaret Reed,75054.9,15010.98,7806.95,3755.88,9411.69
1740,Jeffrey Hernandez,104455.61,20891.12,2550.41,4029.39,12386.78
1741,Casey Pacheco,91539.42,18307.88,9314.26,4197.06,11496.45
1742,Karen Williams,93854.65,18770.93,5033.41,1683.22,11597.58
1743,Jeffrey Gilbert,67359.95,13471.99,8378.88,4168.35,8504.25
1744,Shane Harvey,42887.81,8577.56,4473.3,3427.19,5251.15
1745,Renee Copeland,79004.53,15800.91,4198.63,1700.37,9730.37
1746,Jonathan Sanford,54504.92,10900.98,9850.21,1768.97,7348.71
1747,Ariel Tapia,47799.7,9559.94,8128.03,4019.22,6146.85
1748,Amy May,32851.74,6570.35,7615.46,1955.36,4508.22
1749,David Thompson,98771.58,19754.32,3680.32,2428.13,11977.81
1750,Luis Allen,64701.94,12940.39,2483.01,3349.56,7677.58
1751,James Bean,39137.52,7827.5,5455.52,3904.85,4851.57
1752,Brooke Beard,30647.23,6129.45,9661.39,1323.32,4511.48
1753,Mrs. Lynn Leblanc,32886.96,6577.39,9201.06,1025.01,4764.04
1754,Patricia Manning,30561.47,6112.29,6021.81,1181.81,4151.38
1755,Brooke Wilson,52703.33,10540.67,2185.59,1260.33,6416.93
1756,Austin Jones,116773.26,23354.65,3677.08,4923.94,13888.1
1757,Daniel Coleman,48718.14,9743.63,4070.47,2577.73,5995.45
1758,Tracy Snow,60524.29,12104.86,9372.9,2914.05,7908.8
1759,David Hernandez,106305.61,21261.12,5575.15,1125.05,13201.68
1760,William Lutz,108325.91,21665.18,8865.86,1289.86,13756.71
1761,Ricky Johnson,77163.51,15432.7,5707.19,3352.83,9495.06
1762,Brittany Anderson,71921.44,14384.29,7862.12,2012.85,9215.5
1763,Ashley Patton,111223.26,22244.65,7912.61,4034.61,13734.59
1764,Kenneth Smith,63014.47,12602.89,4430.0,4583.94,7546.34
1765,Gregory Green,60447.29,12089.46,3571.55,3320.07,7278.82
1766,Scott Edwards,76081.06,15216.21,2850.44,4364.97,8978.27
1767,Daniel Arias,118936.87,23787.37,7371.9,2121.4,14797.47
1768,Heather Robinson,109475.21,21895.04,7142.14,4768.61,13374.38
1769,Danny Cobb,51298.57,10259.71,5107.73,3426.76,6323.92
1770,Jeremiah Sullivan,96649.98,19330.0,4765.34,4356.82,11638.85
1771,Chelsea Ward,68544.44,13708.89,8973.53,4683.58,8654.33
1772,Chris Dawson,96789.71,19357.94,9534.77,1976.31,12370.61
1773,Ann White,38752.55,7750.51,9616.34,2379.53,5373.99
1774,Mr. Henry Miller,35179.44,7035.89,7306.59,4871.18,4465.07
1775,Mikayla Koch,38275.89,7655.18,8189.0,2912.9,5120.72
1776,Ricky Wade,83637.67,16727.53,6491.91,4137.14,10272.0
1777,Ashley Smith,94465.61,18893.12,6504.4,2327.76,11753.54
1778,Michelle Harrison,101495.12,20299.02,7368.26,2966.6,12619.58
1779,Paul Bowen,109111.56,21822.31,9384.44,2427.3,13789.1
1780,Joshua Snow,39747.82,7949.56,5794.39,4502.64,4898.91
1781,Bob Perez,107201.66,21440.33,4518.07,2447.23,13071.28
1782,Frank Coffey,108376.47,21675.29,3179.33,2246.88,13098.42
1783,Kimberly Gonzales,75404.94,15080.99,3576.9,2981.7,9108.11
1784,Joshua Odom,50215.48,10043.1,5764.15,2605.04,6341.77
1785,Debra Hall,45278.95,9055.79,2207.68,2785.25,5375.72
1786,Beth Smith,89741.84,17948.37,7930.0,3080.57,11253.96
1787,Robin Lewis,80114.77,16022.95,5174.71,1442.02,9987.04
1788,Justin Haynes,78763.45,15752.69,5495.02,3599.42,9641.17
1789,Jennifer Johnson,110744.34,22148.87,6284.66,1161.51,13801.64
1790,Pamela Williams,65278.62,13055.72,2410.03,3377.5,7736.69
1791,Michael Bailey,116054.76,23210.95,6663.94,4630.12,14129.95
1792,Nicholas Townsend,116409.21,23281.84,4910.73,1285.42,14331.64
1793,Joshua Pennington,46296.85,9259.37,4706.41,1029.48,5923.32
1794,Gary Walker,88470.01,17694.0,7434.94,3563.48,11003.55
1795,Leslie Wilkinson,78116.5,15623.3,6901.45,3192.11,9744.91
1796,Edwin Martinez,101281.19,20256.24,9615.79,3734.66,12741.86
1797,Crystal Ibarra,60490.68,12098.14,2737.3,3878.8,7144.73
1798,Anthony Campbell,110627.61,22125.52,4431.05,2271.05,13491.31
1799,Justin Johnson,99564.15,19912.83,7477.14,2170.42,12478.37
1800,Heather Bray,33694.06,6738.81,9067.65,2551.24,4694.93
1801,Christopher Allen,105002.85,21000.57,6674.06,1950.43,13072.71
1802,Jacqueline Anderson,64388.17,12877.63,9125.32,3709.87,8268.12
1803,Edward Brown,49529.17,9905.83,9295.79,4876.52,6385.43
1804,Linda Dunn,36096.73,7219.35,5243.35,1535.98,4702.35
1805,Rhonda Cohen,93831.19,18766.24,6704.55,3866.2,11543.58
1806,Leah Reyes,66522.87,13304.57,3857.5,1525.4,8215.95
1807,Richard Price,82685.36,16537.07,8537.26,1747.93,10601.18
1808,Mrs. Ruth Douglas,107663.68,21532.74,9743.89,2184.85,13675.55
1809,Pamela Ware,103904.08,20780.82,2606.39,4771.36,12251.99
1810,Jennifer Barron,71523.01,14304.6,4360.96,2811.12,8737.75
1811,Mike Briggs,104332.85,20866.57,2959.55,1404.48,12675.45
1812,Nicole Watts,108654.62,21730.92,8867.24,4928.2,13432.46
1813,Nancy Robinson,39228.27,7845.65,6542.05,1714.07,5190.19
1814,Alexandra Ortega,83912.31,16782.46,6057.73,4351.5,10240.1
1815,Michael Howard,81747.81,16349.56,9088.1,4723.27,10246.22
1816,Allen Baker,65275.25,13055.05,4392.5,2835.29,7988.75
1817,Jared Garcia,49656.31,9931.26,7554.77,1639.35,6550.3
1818,Jordan Hubbard,73734.11,14746.82,6619.89,1785.05,9331.58
1819,Robert Brown,118280.33,23656.07,6533.3,4812.04,14365.77
1820,Michelle Burns,88742.55,17748.51,8221.93,1205.64,11350.74
1821,Stacey Powell,46512.25,9302.45,7254.44,4131.3,5893.78
1822,Terri Collins,53626.4,10725.28,3198.27,1090.32,6645.96
1823,Nicholas Williams,76866.39,15373.28,8896.97,2221.11,9891.55
1824,Amy Crawford,117686.86,23537.37,8072.46,2604.58,14669.21
1825,Jesus Powell,109465.17,21893.03,3343.0,1105.72,13359.55
1826,David Boyer,60857.19,12171.44,5711.76,1359.24,7738.11
1827,Brittney Houston,41301.65,8260.33,4069.66,2495.95,5113.57
1828,Amy Wilson,38618.84,7723.77,3783.48,2889.85,4723.62
1829,Jason Nguyen,58161.06,11632.21,6151.93,3807.61,7213.76
1830,Stephanie Mcclure,85379.8,17075.96,9056.16,1717.8,10979.41
1831,Dr. Timothy Guerrero,41424.76,8284.95,4193.64,4325.47,4957.79
1832,Lauren Mendoza,101948.39,20389.68,5966.43,3930.28,12437.42
1833,Michelle Gregory,58906.5,11781.3,8607.66,1636.73,7765.87
1834,Richard Petersen,100389.23,20077.85,5183.35,1606.15,12404.43
1835,Christopher Collins,50761.77,10152.35,4996.28,4049.83,6186.06
1836,Scott Flores,111231.02,22246.2,7408.25,2485.7,13839.98
1837,Elizabeth Smith,37556.5,7511.3,2376.09,4297.61,4314.63
1838,Curtis Gregory,54808.24,10961.65,6695.92,1098.33,7136.75
1839,Tina Oneal,107331.68,21466.34,3849.56,2539.75,13010.78
1840,Anna Goodwin,77030.8,15406.16,3211.54,2368.72,9327.98
1841,Heather Walsh,45205.69,9041.14,3534.88,1134.33,5664.74
1842,Angelica Smith,63854.12,12770.82,4692.15,1790.51,7952.66
1843,Tyrone Brown,74787.72,14957.54,6868.7,4272.96,9234.1
1844,Elizabeth Carter,112857.02,22571.4,7327.44,1093.49,14166.24
1845,Deanna Owens,98850.18,19770.04,6421.25,3169.74,12187.17
1846,Tiffany Vasquez,99214.21,19842.84,3515.07,1006.14,12156.6
1847,Margaret Ruiz,103357.89,20671.58,6915.11,1019.04,12992.55
1848,Omar Bonilla,98353.41,19670.68,7008.85,3489.56,12154.34
1849,Marc Peck,74812.29,14962.46,4560.4,2395.92,9193.92
1850,Mr. Brandon Sanders,83278.54,16655.71,8787.79,1039.06,10768.3
1851,Karen Vargas,90724.38,18144.88,8714.48,2932.47,11465.13
1852,Lonnie Wilson,64558.85,12911.77,4556.57,4066.15,7796.1
1853,Amy Soto,99197.93,19839.59,4995.91,1971.51,12206.19
1854,Latoya Brown,66707.81,13341.56,4886.35,2021.97,8291.38
1855,Victoria Marquez,52438.85,10487.77,4177.67,3398.25,6370.6
1856,Amanda Gordon,69753.8,13950.76,9240.57,2547.98,9039.72
1857,Debra Rodriguez,111804.96,22360.99,2847.99,2483.22,13453.07
1858,Kaitlyn Schmitt,95867.44,19173.49,3838.44,1269.45,11760.99
1859,Tamara Morgan,111619.81,22323.96,2801.19,2183.52,13456.14
1860,Christopher Fry,35755.3,7151.06,7580.44,4951.8,4553.5
1861,Nathan Johnson,110263.05,22052.61,9687.57,3973.52,13802.97
1862,Alicia Lee,61422.6,12284.52,8670.54,2093.05,8028.46
1863,Roger Banks,98613.86,19722.77,5427.33,1839.97,12192.4
1864,Zachary Schmidt,36385.23,7277.05,5512.62,2554.73,4662.02
1865,Lacey Hayes,50227.71,10045.54,9021.45,2695.89,6659.88
1866,Amber Moore,91896.26,18379.25,9524.81,2885.57,11691.47
1867,Barbara Davis,73941.67,14788.33,4814.32,2945.96,9059.84
1868,Sonya Cook,51254.89,10250.98,7802.75,1115.29,6819.33
1869,Alison Little,69701.34,13940.27,9962.77,4139.82,8946.46
1870,Cynthia Cook,93000.65,18600.13,7212.44,3157.7,11565.55
1871,Juan Edwards,119252.99,23850.6,9362.57,3899.93,14856.62
1872,Sonia Harris,88936.8,17787.36,2012.49,3913.22,10482.34
1873,Evan Salas,42855.67,8571.13,9123.28,3989.69,5656.04
1874,John Murphy,98069.84,19613.97,7810.46,1459.8,12403.45
1875,Dustin Stevens,92051.82,18410.36,4797.82,3427.76,11183.22
1876,Sabrina Pace,37320.61,7464.12,5275.08,4573.71,4548.61
1877,Allison Bell,91112.41,18222.48,2579.96,1708.9,11020.6
1878,Michelle Fisher,98551.12,19710.22,2295.65,4234.87,11632.21
1879,Jason Brown,69368.28,13873.66,7630.55,3521.24,8735.12
1880,Kristen Parsons,65316.47,13063.29,5711.58,2186.26,8190.51
1881,Kristi Miller PhD,116755.33,23351.07,2236.64,4703.2,13763.98
1882,Hunter Ellis,92979.23,18595.85,8545.35,3469.12,11665.13
1883,Todd Simmons,51704.72,10340.94,7966.0,4019.95,6599.17
1884,Don Esparza,43695.32,8739.06,2408.35,1905.99,5293.67
1885,Jill Griffin,85698.13,17139.63,4757.31,4412.59,10318.25
1886,Melinda Santana,105997.78,21199.56,3846.64,1381.48,12966.25
1887,Carrie Blake,40991.86,8198.37,4736.24,4553.59,4937.29
1888,Jason Yates,101196.23,20239.25,6896.1,3656.37,12467.52
1889,Jasmine Anthony,45612.43,9122.49,8615.12,1832.71,6151.73
1890,Nicole Garza,38260.37,7652.07,3918.22,1156.96,4867.37
1891,Rhonda Martin,110571.55,22114.31,7942.5,3093.12,13753.52
1892,Mrs. Amber Garcia,34122.46,6824.49,2159.88,1731.01,4137.58
1893,Melissa Flores,111521.8,22304.36,2568.31,2072.02,13432.25
1894,Darlene Richardson,30082.45,6016.49,5344.31,2049.96,3939.33
1895,Andrea Mullen,117170.86,23434.17,4415.86,3574.61,14144.63
1896,Wendy Johnson,43858.85,8771.77,3393.79,1789.38,5423.5
1897,Emma Arias,67610.94,13522.19,7626.94,3791.43,8496.86
1898,William Phillips,31143.81,6228.76,4217.54,3985.72,3760.44
1899,Paige Aguilar,90426.42,18085.28,7109.52,3862.08,11175.91
1900,Charles Wilson,46793.04,9358.61,6604.46,2303.08,6045.3
1901,Brandy Williams,53353.2,10670.64,5387.41,2139.53,6727.17
1902,Jennifer Thomas,70486.9,14097.38,5734.55,2290.97,8802.79
1903,Julie Logan,118494.12,23698.82,2991.3,3172.42,14201.18
1904,Kim Oneill,82644.05,16528.81,4050.29,2047.09,10117.61
1905,Diane Wiley,34856.88,6971.38,8190.53,2006.7,4801.21
1906,David Valdez,96204.67,19240.93,8503.41,1847.23,12210.18
1907,Gary Kelley,104285.52,20857.1,6001.68,2611.98,12853.23
1908,Regina Bell,58732.5,11746.5,3992.96,4181.36,7029.06
1909,Tonya Boyd,30933.13,6186.63,5338.31,4693.12,3776.49
1910,Patricia Wright,106398.37,21279.67,7468.81,3377.12,13176.97
1911,Kimberly Aguilar,76293.2,15258.64,7759.47,1162.93,9814.84
1912,Christian Kramer,87218.75,17443.75,7465.42,1716.62,11041.13
1913,Ashley Rose,107117.18,21423.44,6810.88,1109.95,13424.15
1914,Jean Acosta,119622.06,23924.41,6304.69,4007.51,14584.36
1915,David Flores,43847.52,8769.5,8915.27,2529.7,5900.26
1916,Joseph White,31048.5,6209.7,8457.68,2524.04,4319.18
1917,Joshua Wells,30119.88,6023.98,4781.46,3030.45,3789.49
1918,Ethan Middleton,106625.41,21325.08,4843.99,4354.78,12843.97
1919,Austin Fowler,44309.84,8861.97,8264.88,3067.58,5836.91
1920,Lisa Guerrero,42221.85,8444.37,8259.31,1417.91,5750.76
1921,Casey Smith,79852.39,15970.48,4882.7,1248.03,9945.75
1922,Julie Lawson,57508.09,11501.62,2126.88,3115.74,6802.08
1923,Kenneth Sullivan,117898.76,23579.75,2190.99,2811.49,14085.8
1924,Connie Hart,45712.41,9142.48,8014.24,4256.58,5861.26
1925,Amanda Brown,48761.2,9752.24,3273.79,3598.26,5818.9
1926,Jennifer Swanson,67591.13,13518.23,4746.23,4826.27,8102.93
1927,Kenneth Rodriguez,101351.01,20270.2,2620.0,3294.57,12094.66
1928,Jon Jefferson,101089.53,20217.91,9108.33,3518.9,12689.69
1929,Ryan Sullivan,115302.68,23060.54,5452.4,2848.47,14096.72
1930,Katherine Richardson,44312.84,8862.57,4745.99,4603.63,5331.78
1931,David Tanner,113013.13,22602.63,9659.51,3120.38,14215.49
1932,Destiny Woods,105458.04,21091.61,4549.69,4424.94,12667.44
1933,Robert Willis,79722.13,15944.43,5269.93,3837.04,9709.94
1934,Julie Baker,87337.26,17467.45,4863.04,3538.44,10612.93
1935,Raven Anderson,77543.93,15508.79,2235.29,3637.89,9165.01
1936,Mark Stewart,64225.07,12845.01,4830.52,4970.84,7692.98
1937,Brandon Gutierrez,39820.45,7964.09,7799.74,4514.73,5106.95
1938,Justin Mclaughlin,82090.47,16418.09,4022.65,4275.94,9825.53
1939,Sandra Smith,42754.79,8550.96,2571.63,1954.75,5192.26
1940,Melinda Lowery,94453.16,18890.63,5671.53,4600.42,11441.49
